Player,Weight (kg),Height (cm),Age,Years Played,Player Efficiency Rating,True Shooting %,Assist Percentage,Block Percentage,Steal Percentage,Total Rebound Percentage,Win Shares,3-Point Field Goal Percentage,2-Point Field Goal Percentage,Free Throw Percentage,Turnovers,Personal Fouls,Points,Total Rebounds,Steals,Win Shares Per 48 Minutes
Roger Mason,90.0,196.0,27.25,11.0,8.275,0.47358333333333325,11.958333333333334,0.6583333333333333,1.2916666666666667,5.666666666666667,1.075,0.34908333333333336,0.3645833333333333,0.8677272727272727,32.5,62.083333333333336,282.0833333333333,77.33333333333333,16.666666666666668,0.027749999999999993
Roger Phegley,92.0,198.0,26.0,5.0,11.471428571428572,0.4897142857142857,15.514285714285714,0.2571428571428572,1.1142857142857143,7.542857142857144,0.5285714285714286,0.34128571428571425,0.40471428571428575,0.8734285714285714,27.571428571428573,59.714285714285715,207.71428571428572,59.142857142857146,14.857142857142858,0.04157142857142857
Roko Ukic,83.0,196.0,24.5,1.0,11.0,0.502,23.6,0.1,1.15,3.35,-0.1,0.2135,0.519,0.7755,33.0,41.5,170.5,39.0,15.5,0.040999999999999995
Rolando Blackman,86.0,198.0,28.0,12.0,16.215384615384615,0.5497692307692308,14.238461538461536,0.5,1.0769230769230769,5.6461538461538465,5.8307692307692305,0.2680769230769231,0.4948461538461538,0.8413076923076924,140.69230769230768,125.6923076923077,1355.6153846153845,252.15384615384616,55.0,0.11215384615384619
Ron Anderson,97.0,201.0,30.642857142857142,9.0,13.0,0.5125,9.235714285714286,0.35,1.3571428571428572,8.65714285714286,1.985714285714286,0.2127142857142857,0.4781428571428571,0.7957142857142857,58.714285714285715,82.85714285714286,561.3571428571429,188.5,38.142857142857146,0.07235714285714286
Ron Baker,99.0,193.0,23.0,1.0,7.5,0.456,17.3,0.8,2.0,6.2,-0.1,0.267,0.45,0.6509999999999999,56.0,74.0,215.0,98.0,34.0,-0.008
Ron Brewer,81.0,193.0,28.0,7.0,11.013333333333332,0.48786666666666656,8.166666666666666,0.7933333333333333,1.3399999999999999,3.613333333333333,0.8133333333333334,0.20653846153846153,0.4492,0.8551333333333332,39.2,54.0,395.3333333333333,58.93333333333333,29.2,0.03193333333333334
Ron Grandison,97.0,198.0,29.285714285714285,7.0,12.499999999999998,0.46842857142857147,11.542857142857144,0.6714285714285715,1.5857142857142856,17.414285714285715,0.21428571428571427,0.14850000000000002,0.4408571428571429,0.6738000000000001,9.0,19.857142857142858,45.57142857142857,31.142857142857142,6.142857142857143,0.1022857142857143
Ron Harper,83.0,198.0,29.529411764705884,14.0,15.93529411764706,0.509764705882353,19.823529411764707,1.576470588235294,2.7294117647058824,7.923529411764705,4.105882352941176,0.2691176470588235,0.4738235294117647,0.7198823529411764,138.2941176470588,142.88235294117646,865.1764705882352,265.5882352941176,105.70588235294117,0.10405882352941177
Ron Lee,87.0,193.0,29.0,5.0,9.7,0.466,25.4,0.8,3.6,5.8,1.6,0.305,0.374,0.706,123.0,221.0,278.0,155.0,116.0,0.053
Ron Mercer,95.0,201.0,24.333333333333332,7.0,11.275,0.4579166666666667,11.608333333333334,0.6416666666666667,1.5916666666666666,5.766666666666667,0.8416666666666667,0.21150000000000002,0.4257499999999999,0.8053333333333333,76.83333333333333,95.0,647.9166666666666,147.5,46.916666666666664,0.020583333333333332
Ronald Dupree,94.0,201.0,26.125,7.0,9.0375,0.44171428571428567,7.675,0.48750000000000004,1.6500000000000001,12.8125,0.25,0.236,0.39399999999999996,0.6533333333333334,11.25,31.5,69.875,43.375,7.25,0.05600000000000001
Ronald Murray,86.0,193.0,26.625,7.0,10.96875,0.46824999999999994,17.48125,0.48125,2.0437499999999997,5.30625,0.69375,0.2408125,0.44431250000000005,0.704,66.25,69.0,427.3125,89.3125,35.0,-0.012937500000000003
Rondae Hollis-Jefferson,99.0,201.0,21.5,2.0,13.95,0.518,11.75,2.0,2.7,13.85,1.9,0.255,0.46950000000000003,0.7315,71.0,119.0,421.0,303.0,60.5,0.082
Ronnie Brewer,81.0,193.0,25.285714285714285,7.0,10.228571428571428,0.43692307692307697,8.892857142857142,0.5571428571428572,2.564285714285714,7.014285714285715,2.5142857142857147,0.21291666666666667,0.42461538461538456,0.5201666666666667,33.07142857142857,47.285714285714285,331.2142857142857,126.28571428571429,54.42857142857143,0.07964285714285714
Ronnie Lester,79.0,188.0,25.0,5.0,11.66,0.5207999999999999,29.9,0.45999999999999996,1.9599999999999997,4.7,1.26,0.13999999999999999,0.4662,0.7732000000000001,93.0,78.0,357.2,93.4,37.0,0.0356
Ronnie Price,86.0,188.0,27.5,11.0,8.841666666666667,0.44533333333333336,18.724999999999998,0.525,2.966666666666667,5.375,0.31666666666666665,0.2788333333333333,0.3998333333333333,0.7548333333333334,39.666666666666664,76.83333333333333,167.91666666666666,54.833333333333336,35.333333333333336,0.020416666666666663
Ronny Turiaf,112.0,208.0,27.75,9.0,12.225,0.6063636363636363,9.633333333333335,4.666666666666667,1.55,12.241666666666667,1.675,0.0,0.5913636363636363,0.5826,31.0,96.25,188.33333333333334,152.25,16.25,0.105
Rony Seikaly,104.0,211.0,28.615384615384617,10.0,13.607692307692307,0.5063076923076923,6.569230769230771,2.715384615384615,1.1307692307692307,16.023076923076925,3.076923076923077,0.1375,0.4473076923076923,0.6553846153846152,158.3846153846154,192.69230769230768,825.9230769230769,524.3846153846154,37.0,0.052
Rory Sparrow,79.0,188.0,28.235294117647058,11.0,9.376470588235295,0.4540588235294117,25.147058823529413,0.24705882352941183,1.8,4.147058823529412,1.911764705882353,0.22288235294117645,0.42535294117647054,0.7575333333333334,106.11764705882354,134.76470588235293,519.0588235294117,121.58823529411765,57.35294117647059,0.01694117647058823
Rory White,95.0,203.0,24.625,4.0,11.725,0.5065000000000001,5.025,0.5375,1.525,9.6375,0.8625,0.037,0.48425,0.6071428571428571,44.25,68.875,321.625,102.875,25.25,0.037750000000000006
Roshown McLeod,100.0,203.0,24.4,2.0,8.48,0.4662,8.2,0.36,0.78,7.840000000000001,0.13999999999999999,0.088,0.5448000000000001,0.83925,39.6,57.6,230.8,85.6,12.8,0.0058000000000000005
Roy Hibbert,122.0,218.0,26.727272727272727,8.0,15.299999999999999,0.5439090909090909,8.836363636363636,6.172727272727273,0.6727272727272728,13.436363636363637,3.409090909090909,0.16428571428571428,0.4964545454545455,0.7645,97.27272727272727,197.0,621.0909090909091,393.54545454545456,22.636363636363637,0.10972727272727276
Roy Hinson,95.0,206.0,25.6,7.0,14.169999999999998,0.5416000000000001,5.159999999999999,3.2,0.9199999999999999,12.139999999999999,3.46,0.0,0.49589999999999995,0.7046,117.8,216.3,838.4,396.9,37.5,0.08380000000000001
Roy Marble,86.0,198.0,25.0,4.0,1.0,0.255,6.550000000000001,2.15,1.1,11.2,-0.25,0.0,0.2265,0.3275,8.5,8.5,27.5,16.0,3.5,-0.187
Roy Rogers,106.0,201.0,24.2,3.0,8.3,0.40800000000000003,3.4200000000000004,6.42,1.1999999999999997,10.239999999999998,0.31999999999999995,0.5,0.3988,0.42399999999999993,21.2,57.2,134.4,100.0,5.8,-0.0033999999999999976
Roy Tarpley,104.0,211.0,25.0,8.0,19.383333333333336,0.5363333333333333,6.916666666666667,2.8333333333333335,2.066666666666667,19.983333333333334,3.3000000000000003,0.10183333333333333,0.501,0.7641666666666667,92.83333333333333,158.33333333333334,588.8333333333334,467.1666666666667,52.833333333333336,0.13333333333333333
Royal Ivey,90.0,190.0,27.583333333333332,9.0,6.516666666666667,0.4553333333333333,10.683333333333332,0.4083333333333334,2.183333333333333,5.925,0.43333333333333335,0.3329166666666667,0.38641666666666663,0.6841818181818181,22.166666666666668,66.33333333333333,144.5,49.25,20.75,0.011499999999999998
Ruben Patterson,101.0,196.0,27.916666666666668,9.0,16.191666666666666,0.5441666666666668,11.299999999999999,1.1833333333333333,2.475,9.750000000000002,3.108333333333334,0.143,0.5171666666666667,0.6295,109.66666666666667,130.66666666666666,650.9166666666666,245.08333333333334,68.91666666666667,0.08733333333333333
Ruben Wolkowyski,122.0,208.0,28.0,2.0,3.8000000000000003,0.4165,4.2,2.15,0.5,5.55,-0.05,0.0,0.496,0.4925,6.5,20.5,40.0,23.5,3.0,-0.0315
Rudy Fernandez,83.0,198.0,24.5,3.0,13.825000000000001,0.54975,14.825,0.5,2.2750000000000004,6.125,3.525,0.354,0.47274999999999995,0.81675,71.5,92.25,563.5,152.0,62.25,0.10774999999999998
Rudy Gay,104.0,203.0,25.4,11.0,16.66,0.5258666666666667,12.086666666666668,1.8599999999999999,2.013333333333333,9.913333333333334,3.733333333333333,0.3436666666666666,0.46986666666666665,0.7998666666666666,149.2,149.26666666666668,1112.2,356.6666666666667,81.0,0.08073333333333334
Rudy Gobert,111.0,216.0,22.5,4.0,18.825,0.5995,5.925,6.675000000000001,1.175,20.825000000000003,7.6000000000000005,0.0,0.57875,0.58425,101.25,160.25,621.0,658.25,41.5,0.16525000000000004
Rudy Macklin,92.0,201.0,24.0,2.0,9.733333333333333,0.5043333333333333,6.7,0.43333333333333335,1.2333333333333334,9.566666666666666,1.0999999999999999,0.0,0.4383333333333333,0.7973333333333333,69.0,143.66666666666666,343.3333333333333,154.66666666666666,27.333333333333332,0.056333333333333326
Rumeal Robinson,88.0,188.0,27.727272727272727,6.0,9.736363636363636,0.4634545454545455,24.936363636363637,0.45454545454545453,2.2090909090909094,5.136363636363637,0.45454545454545453,0.326,0.4320909090909091,0.5649090909090909,60.54545454545455,64.27272727272727,259.3636363636364,62.27272727272727,31.181818181818183,-0.0030000000000000014
Russ Schoene,95.0,208.0,24.5,6.0,10.799999999999999,0.48500000000000004,6.633333333333333,1.1666666666666667,1.4666666666666666,11.25,1.05,0.23533333333333337,0.44966666666666666,0.7431666666666666,51.5,127.5,327.8333333333333,165.0,24.333333333333332,0.055999999999999994
Russ Smith,74.0,183.0,23.25,1.0,5.449999999999999,0.439,20.425,0.35,2.65,5.95,-0.075,0.18724999999999997,0.383,0.8203333333333332,7.75,7.75,20.75,5.25,2.75,-0.09950000000000003
Russell Westbrook,90.0,190.0,24.0,9.0,23.933333333333334,0.5307777777777777,41.233333333333334,0.6444444444444445,2.588888888888889,10.222222222222221,8.866666666666667,0.3018888888888889,0.4614444444444445,0.8197777777777779,291.1111111111111,179.55555555555554,1684.0,461.0,128.22222222222223,0.16955555555555557
Rusty LaRue,95.0,188.0,26.6,6.0,7.339999999999999,0.46320000000000006,14.74,0.36,2.6399999999999997,5.08,0.1,0.41400000000000003,0.34459999999999996,0.7392000000000001,18.8,29.4,97.2,25.2,12.4,-0.011799999999999998
Ryan Anderson,108.0,208.0,24.0,9.0,17.233333333333334,0.5621111111111111,5.722222222222223,1.0555555555555554,1.1,11.933333333333332,4.699999999999999,0.38011111111111107,0.4692222222222222,0.8647777777777778,61.0,123.44444444444444,812.8888888888889,335.6666666666667,33.77777777777778,0.1398888888888889
Ryan Bowen,97.0,201.0,28.8,10.0,12.280000000000001,0.5444,5.449999999999999,1.4300000000000002,3.0799999999999996,9.609999999999998,1.26,0.21142857142857147,0.5148999999999999,0.7178000000000001,16.8,75.2,131.9,106.0,32.5,0.13520000000000001
Ryan Gomes,113.0,201.0,26.625,8.0,10.200000000000001,0.4896250000000001,7.475,0.3125,1.25,9.375,2.4125,0.28337500000000004,0.46925,0.7814285714285714,68.75,117.75,615.75,279.875,43.875,0.0485
Ryan Hollins,108.0,213.0,26.8125,9.0,10.656250000000002,0.6068125,2.98125,3.7624999999999997,0.7062499999999999,11.181249999999999,0.7874999999999999,0.0,0.5816250000000001,0.6018666666666665,29.1875,78.4375,144.4375,88.5625,7.0,0.08012500000000002
Ryan Humphrey,106.0,203.0,23.6,2.0,4.68,0.34199999999999997,5.8,1.6,2.04,14.139999999999997,-0.18,0.0,0.33099999999999996,0.5435,14.2,37.6,58.0,57.6,5.8,-0.0656
Ryan Kelly,104.0,211.0,23.5,3.0,9.825000000000001,0.46724999999999994,9.675,2.425,1.4000000000000001,9.55,0.775,0.30225,0.37025,0.79125,26.5,77.25,245.25,126.0,19.75,0.035500000000000004
Ryan Stack,97.0,211.0,23.5,1.0,7.1499999999999995,0.46299999999999997,4.05,4.25,0.8,11.8,0.15000000000000002,0.0,0.359,0.8085,13.0,39.0,49.5,39.5,3.0,0.027499999999999997
Salah Mejri,111.0,216.0,29.5,2.0,15.8,0.643,3.15,6.85,1.4,18.4,2.15,0.16649999999999998,0.6425000000000001,0.5885,31.5,103.0,169.0,215.5,20.0,0.1575
Salim Stoudamire,81.0,185.0,24.0,2.0,11.666666666666666,0.5193333333333333,11.1,0.43333333333333335,1.0666666666666667,4.466666666666666,0.7666666666666666,0.36066666666666664,0.423,0.8723333333333333,52.666666666666664,80.0,420.0,71.33333333333333,18.333333333333332,0.03766666666666667
Sam Bowie,106.0,216.0,28.2,10.0,14.030000000000001,0.5128,10.7,3.88,0.8099999999999999,14.229999999999999,2.68,0.3291428571428571,0.4568,0.7332,97.8,155.3,556.4,384.5,26.3,0.0805
Sam Cassell,83.0,190.0,30.90909090909091,14.0,18.786363636363635,0.537409090909091,32.91363636363636,0.43636363636363634,1.9681818181818185,5.995454545454546,4.286363636363638,0.30863636363636365,0.4654999999999999,0.8686363636363637,122.86363636363636,139.27272727272728,788.4090909090909,161.54545454545453,53.68181818181818,0.12854545454545455
Sam Dekker,104.0,206.0,21.5,2.0,11.9,0.5489999999999999,3.85,0.6,4.75,10.05,1.55,0.321,0.591,0.5589999999999999,20.5,41.5,252.0,142.5,19.5,0.11049999999999999
Sam Jacobson,97.0,193.0,24.0,2.0,13.52,0.5628000000000001,9.52,0.12,2.0,6.88,0.4,0.25,0.5716,0.6336,13.4,49.4,107.6,30.2,12.6,0.0908
Sam Lacey,106.0,208.0,33.25,12.0,9.175,0.47625,17.099999999999998,2.675,2.2,9.975,0.25,0.074,0.47424999999999995,0.57125,52.5,121.75,143.75,111.25,18.25,0.033749999999999995
Sam Mack,99.0,201.0,27.11111111111111,9.0,11.877777777777778,0.5152222222222222,9.766666666666666,0.48888888888888893,1.8555555555555554,6.177777777777777,1.1222222222222222,0.3383333333333333,0.4305555555555556,0.8398888888888888,28.11111111111111,61.44444444444444,275.8888888888889,69.77777777777777,22.11111111111111,0.06922222222222223
Sam Mitchell,95.0,198.0,32.0,12.0,12.192307692307692,0.5103076923076924,8.100000000000001,0.8538461538461538,1.2846153846153845,9.246153846153845,3.207692307692308,0.1683076923076923,0.4572307692307692,0.7816153846153847,64.46153846153847,193.0,664.3076923076923,285.46153846153845,42.15384615384615,0.08815384615384617
Sam Pellom,102.0,206.0,30.75,3.0,7.575,0.4035,6.8,0.7,0.35,12.425,0.45,0.0,0.391,0.772,15.25,42.5,78.25,61.25,7.25,-0.0325
Sam Perkins,106.0,206.0,31.0,16.0,15.28947368421053,0.5509473684210527,7.910526315789475,1.6631578947368422,1.5,11.68421052631579,5.910526315789474,0.3162105263157895,0.4742631578947368,0.8084210526315792,89.15789473684211,179.05263157894737,861.0526315789474,431.05263157894734,61.31578947368421,0.13694736842105265
Sam Vincent,83.0,188.0,24.77777777777778,6.0,13.8,0.5215555555555557,28.54444444444444,0.46666666666666656,1.7444444444444445,5.800000000000001,1.5666666666666669,0.226875,0.44988888888888895,0.8653333333333334,87.88888888888889,82.55555555555556,408.77777777777777,107.88888888888889,35.888888888888886,0.07255555555555557
Sam Williams,81.0,190.0,23.666666666666668,2.0,13.533333333333333,0.5093333333333333,4.766666666666667,3.6333333333333333,2.6333333333333333,13.466666666666667,1.9333333333333336,0.0,0.47550000000000003,0.6711666666666667,67.83333333333333,151.66666666666666,354.6666666666667,247.5,46.333333333333336,0.08716666666666666
Sam Young,99.0,198.0,25.666666666666668,3.0,10.25,0.45616666666666666,6.866666666666667,1.2333333333333334,2.0,9.0,0.9,0.29383333333333334,0.4041666666666666,0.7143333333333333,36.666666666666664,55.666666666666664,258.3333333333333,105.83333333333333,25.166666666666668,0.046000000000000006
Samaki Walker,108.0,206.0,24.5,9.0,9.790000000000001,0.4675000000000001,4.24,2.9299999999999997,0.9000000000000001,13.859999999999996,1.44,0.055499999999999994,0.4011,0.6694000000000001,40.3,89.5,237.6,208.9,13.4,0.0516
Samardo Samuels,117.0,206.0,23.0,2.0,9.666666666666666,0.4753333333333334,4.8999999999999995,1.6666666666666667,1.0666666666666667,11.233333333333334,0.19999999999999998,0.0,0.43,0.6339999999999999,38.333333333333336,77.0,212.66666666666666,122.0,12.666666666666666,0.008333333333333333
Samuel Dalembert,115.0,211.0,26.923076923076923,13.0,15.215384615384611,0.5425384615384615,3.8615384615384616,5.584615384615383,1.1461538461538463,18.93846153846154,3.9538461538461536,0.1111111111111111,0.5130769230769231,0.6853076923076921,97.76923076923077,200.07692307692307,524.1538461538462,534.0,33.61538461538461,0.10700000000000001
Sarunas Jasikevicius,88.0,193.0,29.75,1.0,12.375,0.53325,27.275,0.125,1.4249999999999998,4.3999999999999995,1.4,0.33675,0.43725,0.902,74.0,64.5,329.75,72.75,23.0,0.0635
Sasha Danilovic,90.0,196.0,25.75,1.0,12.375,0.56025,11.3,0.375,1.625,4.6,1.775,0.38025,0.4765,0.796,67.25,92.25,414.75,79.5,30.75,0.09
Sasha Pavlovic,122.0,211.0,25.076923076923077,9.0,7.1230769230769235,0.4672307692307693,8.73846153846154,1.3615384615384618,1.5307692307692309,6.384615384615385,0.5461538461538462,0.33453846153846156,0.424,0.5655833333333334,36.30769230769231,81.53846153846153,220.23076923076923,79.38461538461539,21.692307692307693,0.029
Sasha Vujacic,88.0,201.0,25.416666666666668,12.0,9.8,0.49616666666666664,12.441666666666668,0.25833333333333336,2.066666666666667,7.775000000000002,1.5000000000000002,0.3698333333333334,0.3888333333333333,0.8216363636363636,32.833333333333336,84.66666666666667,312.5,106.58333333333333,32.5,0.03325000000000001
Scot Pollard,120.0,211.0,27.0,10.0,12.79090909090909,0.5265454545454545,3.645454545454545,2.7181818181818183,1.7727272727272727,15.354545454545455,2.409090909090909,0.0,0.48490909090909096,0.6795454545454546,27.636363636363637,107.0909090909091,202.0,213.72727272727272,27.181818181818183,0.14663636363636365
Scott Brooks,74.0,180.0,27.75,9.0,14.6,0.5576666666666666,23.91666666666666,0.25,2.691666666666667,4.283333333333333,2.1,0.38883333333333336,0.48491666666666666,0.8555833333333335,41.5,73.66666666666667,304.8333333333333,62.583333333333336,42.833333333333336,0.12374999999999999
Scott Burrell,98.0,201.0,26.4,7.0,12.45,0.5052,10.389999999999997,1.4500000000000002,2.38,9.36,1.72,0.36079999999999995,0.43520000000000003,0.6869000000000001,39.0,98.5,294.1,149.0,36.9,0.0869
Scott Haffner,81.0,190.0,23.5,1.0,9.100000000000001,0.409,23.65,0.7,2.05,4.8,-0.1,0.07150000000000001,0.4275,0.5900000000000001,18.5,28.5,106.5,27.5,8.0,-0.033
Scott Hastings,106.0,208.0,26.23076923076923,10.0,8.946153846153846,0.5036923076923077,5.984615384615386,1.1615384615384614,1.323076923076923,13.092307692307692,0.7461538461538461,0.26291666666666663,0.4303846153846155,0.7813076923076925,25.692307692307693,82.38461538461539,129.53846153846155,102.15384615384616,12.692307692307692,0.07723076923076923
Scott Lloyd,104.0,208.0,29.5,6.0,8.5,0.4335,10.35,1.0,1.0499999999999998,10.45,0.09999999999999999,0.25,0.38249999999999995,0.7025,32.5,99.5,168.0,104.5,10.5,0.032
Scott May,97.0,201.0,27.5,6.0,13.3,0.5395,12.8,0.5,1.75,9.6,2.15,0.0,0.4665,0.8170000000000001,52.5,87.5,321.0,122.0,27.5,0.10800000000000001
Scott Meents,102.0,208.0,26.5,1.0,10.65,0.397,13.3,3.1,4.0,11.600000000000001,0.05,1.0,0.327,0.6195,7.5,8.5,36.0,20.0,5.5,-0.025499999999999995
Scott Padgett,108.0,206.0,27.2,7.0,10.48,0.4499000000000001,7.530000000000001,1.1700000000000002,1.67,14.0,1.3199999999999998,0.3316,0.3923,0.6222000000000001,26.2,71.6,192.0,128.1,18.7,0.0751
Scott Roth,96.0,203.0,25.0,2.0,8.46,0.44960000000000006,13.779999999999998,0.45999999999999996,2.54,6.639999999999999,0.24,0.2166,0.3814,0.716,35.2,63.8,186.4,53.6,22.2,0.0204
Scott Skiles,81.0,185.0,26.5,9.0,12.66,0.5241,31.82,0.13,1.44,5.119999999999999,3.06,0.35609999999999997,0.4165,0.8696000000000002,149.7,134.3,665.2,152.6,50.0,0.0593
Scott Wedman,97.0,201.0,31.125,12.0,11.25,0.47624999999999995,9.95,0.6749999999999999,1.3625000000000003,8.350000000000001,1.5,0.318375,0.4535,0.7241249999999999,59.0,124.5,469.625,170.875,31.125,0.0555
Scott Williams,104.0,208.0,29.736842105263158,14.0,11.87894736842105,0.45921052631578935,5.294736842105263,2.668421052631579,2.005263157894737,15.831578947368422,1.4526315789473683,0.17446666666666666,0.42721052631578943,0.7005555555555556,29.736842105263158,106.3157894736842,212.47368421052633,192.21052631578948,21.894736842105264,0.07284210526315789
Sean Elliott,92.0,203.0,26.5,11.0,13.125,0.5381666666666667,11.958333333333334,0.8166666666666665,1.1833333333333333,7.366666666666667,4.633333333333334,0.3349166666666667,0.4646666666666666,0.7863333333333333,110.66666666666667,135.5,878.6666666666666,267.0,48.0,0.10050000000000002
Sean Green,95.0,196.0,22.4,2.0,5.159999999999999,0.3484,9.34,0.8800000000000001,1.8200000000000003,5.279999999999999,-0.45999999999999996,0.247,0.342,0.6825,18.0,16.8,100.2,23.8,10.2,-0.16199999999999998
Sean Higgins,92.0,206.0,24.625,7.0,6.8125,0.42474999999999996,10.112499999999999,0.43750000000000006,2.275,6.975,0.1125,0.20825,0.384375,0.8718571428571428,35.0,51.125,208.25,63.0,11.125,-0.043625
Sean Kilpatrick,95.0,193.0,26.0,3.0,12.68,0.5514000000000001,8.98,0.18,1.28,5.54,0.7,0.3174,0.5922,0.9024000000000001,40.0,39.0,326.2,79.6,14.6,0.0534
